frame_0.png,-0.509299099445343,0.30888789892196655,0.14401715993881226,0.11134879194186836,0.8779540402534454,-0.1538394254038523,0.4394673832346955
frame_1.png,-0.5089240074157715,0.3085247874259949,0.14396631717681885,0.11206386182791395,0.8777652515904879,-0.15459907904939557,0.4393961523836779
frame_2.png,-0.5090166926383972,0.3083518147468567,0.14443781971931458,0.11204951524869453,0.8776947895360888,-0.15481105292255412,0.4394659263773969
frame_3.png,-0.5093405842781067,0.30807065963745117,0.14427748322486877,0.11205573363563874,0.8777359631679047,-0.15473455564620237,0.4394090449798021
frame_4.png,-0.5085809230804443,0.3082895874977112,0.14418983459472656,0.11229864691351361,0.8777806784682679,-0.1547946310091237,0.4392365155812189
frame_5.png,-0.5079687237739563,0.3087501525878906,0.14453670382499695,0.11211462747369207,0.8779735288269699,-0.15455566530733292,0.4389821628573999
frame_6.png,-0.5081285238265991,0.3087899088859558,0.14495530724525452,0.11186906036800282,0.8779671096391388,-0.1545927553508577,0.4390445851132964
frame_7.png,-0.5084264874458313,0.30883318185806274,0.14516887068748474,0.11179680305973616,0.8779943481082428,-0.15446073727037196,0.4390549853463658
frame_8.png,-0.5082931518554688,0.308226615190506,0.14539450407028198,0.11218956255925497,0.8779308801610589,-0.15463765638839144,0.43901943799688076
frame_9.png,-0.5082249641418457,0.3086819350719452,0.14530304074287415,0.11185003797317478,0.8780399667823,-0.15435188578706022,0.4389884748969102
frame_10.png,-0.5079911351203918,0.30914977192878723,0.14505422115325928,0.11140412053819511,0.8782419796078582,-0.1537685653575192,0.4389024669439348
frame_11.png,-0.507843017578125,0.3088153600692749,0.1449737548828125,0.11158682497496847,0.8783612493059554,-0.1536088876330418,0.43867323356893645
frame_12.png,-0.5082355737686157,0.308786004781723,0.14495497941970825,0.11157182833506009,0.8782438040611817,-0.1536575775749177,0.4388950861013651
frame_13.png,-0.5081009864807129,0.3088507056236267,0.14551183581352234,0.11145510663853157,0.8782699017306493,-0.15363769781376016,0.4388794785914656
frame_14.png,-0.5082433223724365,0.30836156010627747,0.1456887125968933,0.11147332594732631,0.8782859807808484,-0.15347630361315578,0.4388991430788021
frame_15.png,-0.5080495476722717,0.3084632456302643,0.14559179544448853,0.11154635416538884,0.8783164588721684,-0.1534394127686401,0.4388324914541756
frame_16.png,-0.5084618330001831,0.30809056758880615,0.1455956995487213,0.11153799337336584,0.8782986494273295,-0.1534409432493108,0.43886972484227443
frame_17.png,-0.5085774660110474,0.3076895773410797,0.145824134349823,0.11172825390871026,0.8781743474924543,-0.15377046676117656,0.43895473142086444
frame_18.png,-0.5087592601776123,0.3079012930393219,0.14559924602508545,0.11149944273954798,0.8782358530083555,-0.1533747873092851,0.4390282853954721
frame_19.png,-0.5088555812835693,0.307711660861969,0.14546385407447815,0.11171172191725165,0.8781492723936335,-0.1536735895921556,0.4390430211752336
frame_20.png,-0.508948802947998,0.3074411451816559,0.14546379446983337,0.11187122849033324,0.8780628508008422,-0.1538369763893846,0.43911802852414694
